"","participant_id","exp_stage","image","position","response"
"217","6686247e6177b8b37bdd0463","main_trial_54","0869.jpg",2,"0"
"218","6686247e6177b8b37bdd0463","main_trial_55","0237.jpg",1,"0"
"219","6686247e6177b8b37bdd0463","main_trial_55","0757.jpg",2,"1"
"220","6686247e6177b8b37bdd0463","main_trial_56","0607.jpg",1,"1"
"221","6686247e6177b8b37bdd0463","main_trial_56","0598.jpg",2,"0"
"222","6686247e6177b8b37bdd0463","main_trial_57","1022.jpg",1,"1"
"223","6686247e6177b8b37bdd0463","main_trial_57","0964.jpg",2,"0"
"224","6686247e6177b8b37bdd0463","main_trial_58","0161.jpg",1,"0"
"225","6686247e6177b8b37bdd0463","main_trial_58","0735.jpg",2,"1"
"226","6686247e6177b8b37bdd0463","main_trial_59","0768.jpg",1,"0"
"227","6686247e6177b8b37bdd0463","main_trial_59","0856.jpg",2,"1"
"228","6686247e6177b8b37bdd0463","main_trial_60","0827.jpg",1,"1"
"229","6686247e6177b8b37bdd0463","main_trial_60","0086.jpg",2,"0"
"230","6686247e6177b8b37bdd0463","main_trial_61","0960.jpg",1,"1"
"231","6686247e6177b8b37bdd0463","main_trial_61","0694.jpg",2,"0"
"232","6686247e6177b8b37bdd0463","main_trial_62","0924.jpg",1,"0"
"233","6686247e6177b8b37bdd0463","main_trial_62","0868.jpg",2,"1"
"234","6686247e6177b8b37bdd0463","main_trial_63","0556.jpg",1,"0"
"235","6686247e6177b8b37bdd0463","main_trial_63","1026.jpg",2,"1"
"236","6686247e6177b8b37bdd0463","main_trial_64","0527.jpg",1,"0"
"237","6686247e6177b8b37bdd0463","main_trial_64","0673.jpg",2,"1"
"238","6686247e6177b8b37bdd0463","main_trial_65","0646.jpg",2,"1"
"239","6686247e6177b8b37bdd0463","main_trial_66","0997.jpg",1,"1"
"240","6686247e6177b8b37bdd0463","main_trial_66","0304.jpg",2,"0"
"241","6686247e6177b8b37bdd0463","main_trial_67","1041.jpg",1,"0"
"242","6686247e6177b8b37bdd0463","main_trial_67","0885.jpg",2,"1"
"243","663a5c30a219723353ab4290","main_trial_0","0195.jpg",1,"0"
"244","663a5c30a219723353ab4290","main_trial_0","0347.jpg",2,"1"
"245","663a5c30a219723353ab4290","main_trial_1","0846.jpg",1,"0"
"246","663a5c30a219723353ab4290","main_trial_1","0617.jpg",2,"1"
"247","663a5c30a219723353ab4290","main_trial_2","0221.jpg",1,"0"
"248","663a5c30a219723353ab4290","main_trial_3","0122.jpg",1,"0"
"249","663a5c30a219723353ab4290","main_trial_3","0919.jpg",2,"1"
"250","663a5c30a219723353ab4290","main_trial_4","0638.jpg",1,"1"
"251","663a5c30a219723353ab4290","main_trial_4","0248.jpg",2,"0"
"252","663a5c30a219723353ab4290","main_trial_5","0393.jpg",1,"1"
"253","663a5c30a219723353ab4290","main_trial_5","0344.jpg",2,"0"
"254","663a5c30a219723353ab4290","main_trial_6","0832.jpg",1,"0"
"255","663a5c30a219723353ab4290","main_trial_6","0197.jpg",2,"1"
"256","663a5c30a219723353ab4290","main_trial_7","0372.jpg",1,"0"
"257","663a5c30a219723353ab4290","main_trial_7","0201.jpg",2,"1"
"258","663a5c30a219723353ab4290","main_trial_8","0944.jpg",1,"0"
"259","663a5c30a219723353ab4290","main_trial_8","0045.jpg",2,"1"
"260","663a5c30a219723353ab4290","main_trial_9","0798.jpg",1,"1"
"261","663a5c30a219723353ab4290","main_trial_9","0936.jpg",2,"0"
"262","663a5c30a219723353ab4290","main_trial_10","0173.jpg",1,"0"
"263","663a5c30a219723353ab4290","main_trial_10","1052.jpg",2,"1"
"264","663a5c30a219723353ab4290","main_trial_11","0311.jpg",1,"0"
"265","663a5c30a219723353ab4290","main_trial_11","0346.jpg",2,"1"
"266","663a5c30a219723353ab4290","main_trial_12","0231.jpg",1,"1"
"267","663a5c30a219723353ab4290","main_trial_12","0178.jpg",2,"0"
"268","663a5c30a219723353ab4290","main_trial_13","0404.jpg",1,"1"
"269","663a5c30a219723353ab4290","main_trial_13","0532.jpg",2,"0"
"270","663a5c30a219723353ab4290","main_trial_14","0353.jpg",1,"1"
"271","663a5c30a219723353ab4290","main_trial_14","0084.jpg",2,"0"
"272","663a5c30a219723353ab4290","main_trial_15","0319.jpg",1,"1"
"273","663a5c30a219723353ab4290","main_trial_15","0892.jpg",2,"0"
"274","663a5c30a219723353ab4290","main_trial_16","1033.jpg",1,"1"
"275","663a5c30a219723353ab4290","main_trial_16","0560.jpg",2,"0"
"276","663a5c30a219723353ab4290","main_trial_17","0778.jpg",1,"0"
"277","663a5c30a219723353ab4290","main_trial_17","0277.jpg",2,"1"
"278","663a5c30a219723353ab4290","main_trial_18","0329.jpg",1,"0"
"279","663a5c30a219723353ab4290","main_trial_18","0036.jpg",2,"1"
"280","663a5c30a219723353ab4290","main_trial_19","0853.jpg",1,"0"
"281","663a5c30a219723353ab4290","main_trial_19","0770.jpg",2,"1"
"282","663a5c30a219723353ab4290","main_trial_20","0057.jpg",1,"0"
"283","663a5c30a219723353ab4290","main_trial_20","0437.jpg",2,"1"
"284","663a5c30a219723353ab4290","main_trial_21","0415.jpg",1,"0"
"285","663a5c30a219723353ab4290","main_trial_21","0180.jpg",2,"1"
"286","663a5c30a219723353ab4290","main_trial_22","0014.jpg",2,"0"
"287","663a5c30a219723353ab4290","main_trial_23","0368.jpg",2,"1"
"288","663a5c30a219723353ab4290","main_trial_24","0213.jpg",1,"0"
"289","663a5c30a219723353ab4290","main_trial_24","0729.jpg",2,"1"
"290","663a5c30a219723353ab4290","main_trial_25","0096.jpg",1,"0"
"291","663a5c30a219723353ab4290","main_trial_25","0842.jpg",2,"1"
"292","663a5c30a219723353ab4290","main_trial_26","0774.jpg",1,"1"
"293","663a5c30a219723353ab4290","main_trial_27","0313.jpg",2,"0"
"294","663a5c30a219723353ab4290","main_trial_28","0116.jpg",2,"0"
"295","663a5c30a219723353ab4290","main_trial_29","0025.jpg",1,"0"
"296","663a5c30a219723353ab4290","main_trial_29","1046.jpg",2,"1"
"297","663a5c30a219723353ab4290","main_trial_30","0630.jpg",1,"1"
"298","663a5c30a219723353ab4290","main_trial_30","0761.jpg",2,"0"
"299","663a5c30a219723353ab4290","main_trial_31","0897.jpg",1,"0"
"300","663a5c30a219723353ab4290","main_trial_32","0847.jpg",1,"1"
"301","663a5c30a219723353ab4290","main_trial_32","0198.jpg",2,"0"
"302","663a5c30a219723353ab4290","main_trial_33","0623.jpg",1,"1"
"303","663a5c30a219723353ab4290","main_trial_33","0751.jpg",2,"0"
"304","663a5c30a219723353ab4290","main_trial_34","0867.jpg",1,"0"
"305","663a5c30a219723353ab4290","main_trial_34","0428.jpg",2,"1"
"306","663a5c30a219723353ab4290","main_trial_35","0610.jpg",1,"1"
"307","663a5c30a219723353ab4290","main_trial_35","0925.jpg",2,"0"
"308","663a5c30a219723353ab4290","main_trial_36","0126.jpg",1,"0"
"309","663a5c30a219723353ab4290","main_trial_36","0622.jpg",2,"1"
"310","663a5c30a219723353ab4290","main_trial_37","0975.jpg",1,"0"
"311","663a5c30a219723353ab4290","main_trial_38","0677.jpg",1,"1"
"312","663a5c30a219723353ab4290","main_trial_39","0500.jpg",2,"1"
"313","663a5c30a219723353ab4290","main_trial_40","0662.jpg",1,"1"
"314","663a5c30a219723353ab4290","main_trial_40","0941.jpg",2,"0"
"315","663a5c30a219723353ab4290","main_trial_41","0811.jpg",1,"1"
"316","663a5c30a219723353ab4290","main_trial_41","0209.jpg",2,"0"
"317","663a5c30a219723353ab4290","main_trial_42","0938.jpg",1,"1"
"318","663a5c30a219723353ab4290","main_trial_42","0218.jpg",2,"0"
"319","663a5c30a219723353ab4290","main_trial_43","0885.jpg",1,"0"
"320","663a5c30a219723353ab4290","main_trial_43","0317.jpg",2,"1"
"321","663a5c30a219723353ab4290","main_trial_44","0348.jpg",1,"1"
"322","663a5c30a219723353ab4290","main_trial_44","0424.jpg",2,"0"
"323","663a5c30a219723353ab4290","main_trial_45","0202.jpg",1,"0"
"324","663a5c30a219723353ab4290","main_trial_45","0409.jpg",2,"1"
"325","663a5c30a219723353ab4290","main_trial_46","0378.jpg",1,"1"
"326","663a5c30a219723353ab4290","main_trial_46","0191.jpg",2,"0"
"327","663a5c30a219723353ab4290","main_trial_47","0316.jpg",1,"1"
"328","663a5c30a219723353ab4290","main_trial_47","0868.jpg",2,"0"
"329","663a5c30a219723353ab4290","main_trial_48","0481.jpg",1,"1"
"330","663a5c30a219723353ab4290","main_trial_48","0932.jpg",2,"0"
"331","663a5c30a219723353ab4290","main_trial_49","0957.jpg",2,"0"
"332","663a5c30a219723353ab4290","main_trial_50","0576.jpg",1,"0"
"333","663a5c30a219723353ab4290","main_trial_50","0829.jpg",2,"1"
"334","663a5c30a219723353ab4290","main_trial_51","0607.jpg",1,"0"
"335","663a5c30a219723353ab4290","main_trial_51","0284.jpg",2,"1"
"336","663a5c30a219723353ab4290","main_trial_52","0543.jpg",1,"0"
"337","663a5c30a219723353ab4290","main_trial_52","0179.jpg",2,"1"
"338","663a5c30a219723353ab4290","main_trial_53","0227.jpg",1,"0"
"339","663a5c30a219723353ab4290","main_trial_53","0660.jpg",2,"1"
"340","663a5c30a219723353ab4290","main_trial_54","0253.jpg",1,"1"
"341","663a5c30a219723353ab4290","main_trial_54","0605.jpg",2,"0"
"342","663a5c30a219723353ab4290","main_trial_55","0766.jpg",1,"0"
"343","663a5c30a219723353ab4290","main_trial_55","0230.jpg",2,"1"
"344","663a5c30a219723353ab4290","main_trial_56","0594.jpg",1,"0"
"345","663a5c30a219723353ab4290","main_trial_56","0450.jpg",2,"1"
"346","663a5c30a219723353ab4290","main_trial_57","0967.jpg",1,"1"
"347","663a5c30a219723353ab4290","main_trial_57","0909.jpg",2,"0"
"348","663a5c30a219723353ab4290","main_trial_58","0219.jpg",1,"1"
"349","663a5c30a219723353ab4290","main_trial_59","0799.jpg",1,"0"
"350","663a5c30a219723353ab4290","main_trial_59","0949.jpg",2,"1"
"351","663a5c30a219723353ab4290","main_trial_60","0709.jpg",1,"1"
"352","663a5c30a219723353ab4290","main_trial_61","0502.jpg",2,"1"
"353","663a5c30a219723353ab4290","main_trial_62","0420.jpg",1,"0"
"354","663a5c30a219723353ab4290","main_trial_62","0265.jpg",2,"1"
"355","663a5c30a219723353ab4290","main_trial_63","0153.jpg",1,"0"
"356","663a5c30a219723353ab4290","main_trial_63","0458.jpg",2,"1"
"357","663a5c30a219723353ab4290","main_trial_64","1073.jpg",1,"0"
"358","663a5c30a219723353ab4290","main_trial_64","0459.jpg",2,"1"
"359","663a5c30a219723353ab4290","main_trial_65","0602.jpg",1,"1"
"360","663a5c30a219723353ab4290","main_trial_65","0208.jpg",2,"0"
"361","663a5c30a219723353ab4290","main_trial_66","0382.jpg",2,"1"
"362","663a5c30a219723353ab4290","main_trial_67","0052.jpg",1,"0"
"363","663a5c30a219723353ab4290","main_trial_67","0339.jpg",2,"1"
"364","674fc3c73f79d4a6d15b6b7f","main_trial_0","0990.jpg",1,"0"
"365","674fc3c73f79d4a6d15b6b7f","main_trial_0","0907.jpg",2,"1"
